report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum,accelerator_model_name,accelerator_profile_name,accelerator_core_usage_percentage_min,accelerator_core_usage_percentage_max,accelerator_core_usage_percentage_avg,accelerator_memory_copy_percentage_min,accelerator_memory_copy_percentage_max,accelerator_memory_copy_percentage_avg,accelerator_frame_buffer_usage_min,accelerator_frame_buffer_usage_max,accelerator_frame_buffer_usage_avg
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T03:15:00,2025-06-15T03:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.865,0.692,0.908,0.865,0.013,0.019,0.013,600000000,600000000,1200000000,1200000000,1120534806,896427844,1176561546,1120534806,752297639,526608347,902757166,752297639,NVIDIA-A100-SXM4-40GB,,37.13,80.44,61.88,26.73,74.84,53.46,7275.0,13510.72,10392.86
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T03:30:00,2025-06-15T03:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.863,0.69,0.906,0.863,0.025,0.038,0.025,600000000,600000000,1200000000,1200000000,859003796,687203036,901953985,859003796,427066262,298946383,512479514,427066262,NVIDIA-A100-SXM4-40GB,,35.87,77.71,59.78,21.18,59.3,42.36,6667.34,12382.2,9524.77
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T03:45:00,2025-06-15T04:00:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.691,0.553,0.726,0.691,0.023,0.035,0.023,600000000,600000000,1200000000,1200000000,897127841,717702272,941984233,897127841,476857813,333800469,572229375,476857813,NVIDIA-A100-SXM4-40GB,,44.03,95.39,73.38,21.73,60.86,43.47,5821.33,10811.05,8316.19
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T04:00:00,2025-06-15T04:15:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.558,0.446,0.586,0.558,0.021,0.032,0.021,600000000,600000000,1200000000,1200000000,846127404,676901923,888433774,846127404,450801327,315560928,540961592,450801327,NVIDIA-A100-SXM4-40GB,,31.6,68.46,52.66,26.05,72.94,52.1,8123.19,15085.93,11604.56
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T04:15:00,2025-06-15T04:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.841,0.673,0.883,0.841,0.021,0.032,0.021,600000000,600000000,1200000000,1200000000,873697449,698957959,917382321,873697449,391012938,273709056,469215525,391012938,NVIDIA-A100-SXM4-40GB,,35.72,77.4,59.54,29.25,81.91,58.51,7429.67,13797.95,10613.81
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T04:30:00,2025-06-15T04:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.87,0.696,0.913,0.87,0.013,0.019,0.013,600000000,600000000,1200000000,1200000000,1131413229,905130583,1187983890,1131413229,718666782,503066747,862400138,718666782,NVIDIA-A100-SXM4-40GB,,30.51,66.11,50.85,28.83,80.72,57.66,5721.92,10626.42,8174.17
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T04:45:00,2025-06-15T05:00:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.558,0.446,0.586,0.558,0.014,0.021,0.014,600000000,600000000,1200000000,1200000000,772851102,618280881,811493657,772851102,436358756,305451129,523630507,436358756,NVIDIA-A100-SXM4-40GB,,33.05,71.62,55.09,23.16,64.83,46.31,7776.99,14442.99,11109.99
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T05:00:00,2025-06-15T05:15:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.524,0.419,0.55,0.524,0.014,0.021,0.014,600000000,600000000,1200000000,1200000000,830707801,664566240,872243191,830707801,528753385,370127369,634504062,528753385,NVIDIA-A100-SXM4-40GB,,43.59,94.45,72.65,24.18,67.72,48.37,6591.84,12241.98,9416.91
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T05:15:00,2025-06-15T05:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.761,0.609,0.799,0.761,0.014,0.021,0.014,600000000,600000000,1200000000,1200000000,740063493,592050794,777066667,740063493,418830905,293181633,502597086,418830905,NVIDIA-A100-SXM4-40GB,,31.86,69.03,53.1,22.87,64.04,45.74,5821.0,10810.44,8315.72
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T05:30:00,2025-06-15T05:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.876,0.701,0.92,0.876,0.025,0.038,0.025,600000000,600000000,1200000000,1200000000,1013194799,810555839,1063854538,1013194799,415297873,290708511,498357447,415297873,NVIDIA-A100-SXM4-40GB,,34.9,75.62,58.17,20.43,57.19,40.85,7689.26,14280.06,10984.66
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T05:45:00,2025-06-15T06:00:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.526,0.421,0.552,0.526,0.023,0.035,0.023,600000000,600000000,1200000000,1200000000,784890063,627912050,824134566,784890063,519211863,363448304,623054235,519211863,NVIDIA-A100-SXM4-40GB,,32.99,71.49,54.99,25.98,72.73,51.95,7646.16,14200.02,10923.09
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T06:00:00,2025-06-15T06:15:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.607,0.486,0.637,0.607,0.025,0.038,0.025,600000000,600000000,1200000000,1200000000,962732369,770185895,1010868987,962732369,433406859,303384801,520088230,433406859,NVIDIA-A100-SXM4-40GB,,37.67,81.63,62.79,21.22,59.42,42.44,6621.78,12297.58,9459.68
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T06:15:00,2025-06-15T06:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.695,0.556,0.73,0.695,0.025,0.038,0.025,600000000,600000000,1200000000,1200000000,1084136909,867309527,1138343754,1084136909,581287678,406901374,697545213,581287678,NVIDIA-A100-SXM4-40GB,,43.45,94.15,72.42,24.91,69.76,49.83,6574.72,12210.19,9392.45
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T06:30:00,2025-06-15T06:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.885,0.708,0.929,0.885,0.023,0.035,0.023,600000000,600000000,1200000000,1200000000,1075566843,860453474,1129345185,1075566843,435771907,305040334,522926288,435771907,NVIDIA-A100-SXM4-40GB,,34.55,74.85,57.58,29.54,82.71,59.08,6862.48,12744.61,9803.55
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T06:45:00,2025-06-15T07:00:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.614,0.491,0.645,0.614,0.014,0.021,0.014,600000000,600000000,1200000000,1200000000,737285142,589828113,774149399,737285142,497963205,348574243,597555846,497963205,NVIDIA-A100-SXM4-40GB,,40.51,87.76,67.51,29.68,83.09,59.35,7846.92,14572.86,11209.89
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T07:00:00,2025-06-15T07:15:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.688,0.55,0.722,0.688,0.017,0.026,0.017,600000000,600000000,1200000000,1200000000,778784029,623027223,817723230,778784029,355099825,248569877,426119790,355099825,NVIDIA-A100-SXM4-40GB,,34.51,74.78,57.52,29.21,81.79,58.42,5862.65,10887.79,8375.22
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T07:15:00,2025-06-15T07:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.598,0.478,0.628,0.598,0.012,0.018,0.012,600000000,600000000,1200000000,1200000000,939708132,751766505,986693538,939708132,624482541,437137778,749379049,624482541,NVIDIA-A100-SXM4-40GB,,34.18,74.06,56.97,22.32,62.5,44.64,8311.81,15436.21,11874.01
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T07:30:00,2025-06-15T07:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.615,0.492,0.646,0.615,0.017,0.026,0.017,600000000,600000000,1200000000,1200000000,740968957,592775165,778017404,740968957,473831269,331681888,568597522,473831269,NVIDIA-A100-SXM4-40GB,,34.55,74.87,57.59,29.84,83.54,59.67,7564.9,14049.1,10807.0
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T07:45:00,2025-06-15T08:00:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.949,0.759,0.996,0.949,0.017,0.026,0.017,600000000,600000000,1200000000,1200000000,890793917,712635133,935333612,890793917,367615314,257330719,441138376,367615314,NVIDIA-A100-SXM4-40GB,,39.65,85.92,66.09,27.61,77.31,55.22,8328.7,15467.58,11898.14
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T08:00:00,2025-06-15T08:15:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.939,0.751,0.986,0.939,0.01,0.015,0.01,600000000,600000000,1200000000,1200000000,740160490,592128392,777168514,740160490,322079981,225455986,386495977,322079981,NVIDIA-A100-SXM4-40GB,,42.92,93.0,71.54,20.48,57.34,40.96,6746.69,12529.57,9638.13
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T08:15:00,2025-06-15T08:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.726,0.581,0.762,0.726,0.019,0.028,0.019,600000000,600000000,1200000000,1200000000,958630609,766904487,1006562139,958630609,435063677,304544573,522076412,435063677,NVIDIA-A100-SXM4-40GB,,34.28,74.27,57.13,24.78,69.38,49.56,6515.14,12099.56,9307.35
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T08:30:00,2025-06-15T08:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.652,0.522,0.685,0.652,0.019,0.028,0.019,600000000,600000000,1200000000,1200000000,881927019,705541615,926023369,881927019,440803309,308562316,528963970,440803309,NVIDIA-A100-SXM4-40GB,,42.79,92.7,71.31,26.16,73.26,52.33,6612.23,12279.86,9446.05
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T08:45:00,2025-06-15T09:00:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.71,0.568,0.745,0.71,0.013,0.019,0.013,600000000,600000000,1200000000,1200000000,868781323,695025058,912220389,868781323,414871948,290410363,497846337,414871948,NVIDIA-A100-SXM4-40GB,,40.82,88.44,68.03,22.7,63.57,45.41,5865.57,10893.19,8379.38
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T09:00:00,2025-06-15T09:15:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.908,0.726,0.953,0.908,0.012,0.018,0.012,600000000,600000000,1200000000,1200000000,784446107,627556885,823668412,784446107,432182444,302527710,518618932,432182444,NVIDIA-A100-SXM4-40GB,,42.91,92.96,71.51,26.03,72.88,52.06,6937.14,12883.26,9910.2
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T09:15:00,2025-06-15T09:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.839,0.671,0.881,0.839,0.028,0.042,0.028,600000000,600000000,1200000000,1200000000,836321629,669057303,878137710,836321629,466431572,326502100,559717886,466431572,NVIDIA-A100-SXM4-40GB,,42.05,91.12,70.09,22.8,63.85,45.61,7281.08,13522.0,10401.54
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T09:30:00,2025-06-15T09:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.763,0.61,0.801,0.763,0.023,0.035,0.023,600000000,600000000,1200000000,1200000000,864687970,691750376,907922368,864687970,407376517,285163561,488851820,407376517,NVIDIA-A100-SXM4-40GB,,32.98,71.45,54.96,27.98,78.33,55.95,8285.64,15387.62,11836.63
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T09:45:00,2025-06-15T10:00:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.728,0.582,0.764,0.728,0.021,0.032,0.021,600000000,600000000,1200000000,1200000000,922830450,738264360,968971972,922830450,510279206,357195444,612335047,510279206,NVIDIA-A100-SXM4-40GB,,31.24,67.69,52.07,20.25,56.71,40.51,5787.9,10748.96,8268.43
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T10:00:00,2025-06-15T10:15:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.896,0.717,0.941,0.896,0.027,0.041,0.027,600000000,600000000,1200000000,1200000000,861588754,689271003,904668191,861588754,551711617,386198131,662053940,551711617,NVIDIA-A100-SXM4-40GB,,44.74,96.94,74.57,29.08,81.42,58.16,6832.22,12688.4,9760.31
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T10:15:00,2025-06-15T10:30:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.686,0.549,0.72,0.686,0.029,0.044,0.029,600000000,600000000,1200000000,1200000000,1117615826,894092660,1173496617,1117615826,659648897,461754227,791578676,659648897,NVIDIA-A100-SXM4-40GB,,43.19,93.57,71.98,20.29,56.81,40.58,5675.83,10540.83,8108.33
2025-06-15T00:00:00,2025-06-20T00:00:00,2025-06-15T10:30:00,2025-06-15T10:45:00,gpu-full-app-container,gpu-full-app-pod-0,gpu-full-app,Statefulset,gpu-full-app,statefulset,ml,quay.io/production/gpu-full-app:latest,ip-255-255-255-255.ec2.internal,res-002,0.6,0.6,1.0,1.0,0.851,0.681,0.894,0.851,0.027,0.041,0.027,600000000,600000000,1200000000,1200000000,762486757,609989405,800611094,762486757,328651118,230055782,394381341,328651118,NVIDIA-A100-SXM4-40GB,,33.31,72.18,55.52,22.3,62.45,44.61,7575.55,14068.89,10822.22
